Country,year,grass_share
Pakistan,2006,0.085
Pakistan,2007,0.084
Pakistan,2008,0.084
Pakistan,2009,0.084
Panama,1961,0
Panama,1962,0
Panama,1963,0
Panama,1964,0
Panama,1965,0
Panama,1966,0
Panama,1967,0
Panama,1968,0
Panama,1969,0
Panama,1970,0
Panama,1971,0
Panama,1972,0
Panama,1973,0
Panama,1974,0
Panama,1975,0
Panama,1976,0
Panama,1977,0
Panama,1978,0
Panama,1979,0
Panama,1980,0
Panama,1981,0
Panama,1982,0
Panama,1983,0
Panama,1984,0
Panama,1985,0
Panama,1986,0
Panama,1987,0
Panama,1988,0
Panama,1989,0
Panama,1990,0
Panama,1991,0
Panama,1992,0
Panama,1993,0
Panama,1994,0
Panama,1995,0
Panama,1996,0
Panama,1997,0
Panama,1998,0
Panama,1999,0
Panama,2000,0
Panama,2001,0
Panama,2002,0
Panama,2003,0
Panama,2004,0
Panama,2005,0
Panama,2006,0
Panama,2007,0
Panama,2008,0
Panama,2009,0
Paraguay,1961,0
Paraguay,1962,0
Paraguay,1963,0
Paraguay,1964,0
Paraguay,1965,0
Paraguay,1966,0
Paraguay,1967,0
Paraguay,1968,0
Paraguay,1969,0
Paraguay,1970,0
Paraguay,1971,0
Paraguay,1972,0
Paraguay,1973,0
Paraguay,1974,0
Paraguay,1975,0
Paraguay,1976,0
Paraguay,1977,0
Paraguay,1978,0
Paraguay,1979,0
Paraguay,1980,0
Paraguay,1981,0
Paraguay,1982,0
Paraguay,1983,0
Paraguay,1984,0
Paraguay,1985,0
Paraguay,1986,0
Paraguay,1987,0
Paraguay,1988,0
Paraguay,1989,0
Paraguay,1990,0
Paraguay,1991,0
Paraguay,1992,0
Paraguay,1993,0
Paraguay,1994,0
Paraguay,1995,0
Paraguay,1996,0
Paraguay,1997,0
Paraguay,1998,0
Paraguay,1999,0
Paraguay,2000,0
Paraguay,2001,0
Paraguay,2002,0
Paraguay,2003,0
Paraguay,2004,0
Paraguay,2005,0
Paraguay,2006,0
Paraguay,2007,0
Paraguay,2008,0
Paraguay,2009,0
Peru,1961,0
Peru,1962,0
Peru,1963,0
Peru,1964,0
Peru,1965,0
Peru,1966,0
Peru,1967,0
Peru,1968,0
Peru,1969,0
Peru,1970,0
Peru,1971,0
Peru,1972,0
Peru,1973,0
Peru,1974,0
Peru,1975,0
Peru,1976,0
Peru,1977,0
Peru,1978,0
Peru,1979,0
Peru,1980,0
Peru,1981,0
Peru,1982,0
Peru,1983,0
Peru,1984,0
Peru,1985,0
Peru,1986,0
Peru,1987,0
Peru,1988,0
Peru,1989,0
Peru,1990,0
Peru,1991,0
Peru,1992,0
Peru,1993,0
Peru,1994,0
Peru,1995,0
Peru,1996,0
Peru,1997,0
Peru,1998,0
Peru,1999,0
Peru,2000,0
Peru,2001,0
Peru,2002,0
Peru,2003,0
Peru,2004,0
Peru,2005,0
Peru,2006,0
Peru,2007,0
Peru,2008,0
Peru,2009,0
Philippines,1961,0
Philippines,1962,0.002
Philippines,1963,0.003
Philippines,1964,0.005
Philippines,1965,0.006999999999999999
Philippines,1966,0.009000000000000001
Philippines,1967,0.01
Philippines,1968,0.012
Philippines,1969,0.013999999999999999
Philippines,1970,0.016
Philippines,1971,0.017
Philippines,1972,0.019
Philippines,1973,0.021
Philippines,1974,0.022000000000000002
Philippines,1975,0.024
Philippines,1976,0.026000000000000002
Philippines,1977,0.027999999999999997
Philippines,1978,0.028999999999999998
Philippines,1979,0.031
Philippines,1980,0.033
Philippines,1981,0.034
Philippines,1982,0.036000000000000004
Philippines,1983,0.038
Philippines,1984,0.04
Philippines,1985,0.040999999999999995
Philippines,1986,0.043
Philippines,1987,0.045
Philippines,1988,0.047
Philippines,1989,0.048
Philippines,1990,0.05
Philippines,1991,0.052000000000000005
Philippines,1992,0.053
Philippines,1993,0.055
Philippines,1994,0.057
Philippines,1995,0.059000000000000004
Philippines,1996,0.06
Philippines,1997,0.062
Philippines,1998,0.064
Philippines,1999,0.065
Philippines,2000,0.067
Philippines,2001,0.069
Philippines,2002,0.071
Philippines,2003,0.07200000000000001
Philippines,2004,0.07400000000000001
Philippines,2005,0.076
Philippines,2006,0.078
Philippines,2007,0.078
Philippines,2008,0.078
Philippines,2009,0.078
Poland,1961,0
Poland,1962,0.006999999999999999
Poland,1963,0.013000000000000001
Poland,1964,0.02
Poland,1965,0.026000000000000002
Poland,1966,0.033
Poland,1967,0.039
Poland,1968,0.046
Poland,1969,0.052000000000000005
Poland,1970,0.059000000000000004
Poland,1971,0.066
Poland,1972,0.07200000000000001
Poland,1973,0.079
Poland,1974,0.085
Poland,1975,0.092
Poland,1976,0.098
Poland,1977,0.105
Poland,1978,0.111
Poland,1979,0.11800000000000001
Poland,1980,0.124
Poland,1981,0.131
Poland,1982,0.138
Poland,1983,0.14400000000000002
Poland,1984,0.151
Poland,1985,0.157
Poland,1986,0.16399999999999998
Poland,1987,0.17
Poland,1988,0.177
Poland,1989,0.183
Poland,1990,0.19
Poland,1991,0.182
Poland,1992,0.174
Poland,1993,0.16699999999999998
Poland,1994,0.159
Poland,1995,0.151
Poland,1996,0.14300000000000002
Poland,1997,0.136
Poland,1998,0.128
Poland,1999,0.12
Poland,2000,0.134
Poland,2001,0.149
Poland,2002,0.163
Poland,2003,0.177
Poland,2004,0.191
Poland,2005,0.20600000000000002
Poland,2006,0.22
Poland,2007,0.17
Poland,2008,0.17
Poland,2009,0.17
Portugal,1961,0
Portugal,1962,0.001
Portugal,1963,0.001
Portugal,1964,0.002
Portugal,1965,0.003
Portugal,1966,0.003
Portugal,1967,0.004
Portugal,1968,0.005
Portugal,1969,0.006
Portugal,1970,0.006
Portugal,1971,0.006999999999999999
Portugal,1972,0.008
Portugal,1973,0.008
Portugal,1974,0.009000000000000001
Portugal,1975,0.01
Portugal,1976,0.01
Portugal,1977,0.011000000000000001
Portugal,1978,0.012
Portugal,1979,0.012
Portugal,1980,0.013000000000000001
Portugal,1981,0.013999999999999999
Portugal,1982,0.013999999999999999
Portugal,1983,0.015
Portugal,1984,0.016
Portugal,1985,0.017
Portugal,1986,0.017
Portugal,1987,0.018000000000000002
Portugal,1988,0.019
Portugal,1989,0.019
Portugal,1990,0.02
Portugal,1991,0.024
Portugal,1992,0.028999999999999998
Portugal,1993,0.033
Portugal,1994,0.038
Portugal,1995,0.042
Portugal,1996,0.047
Portugal,1997,0.051
Portugal,1998,0.055999999999999994
Portugal,1999,0.06
Portugal,2000,0.061
Portugal,2001,0.063
Portugal,2002,0.064
Portugal,2003,0.066
Portugal,2004,0.067
Portugal,2005,0.069
Portugal,2006,0.07
Portugal,2007,0.07
Portugal,2008,0.07
Portugal,2009,0.07
Republic of Korea,1961,0
Republic of Korea,1962,0.003
Republic of Korea,1963,0.006
Republic of Korea,1964,0.009000000000000001
Republic of Korea,1965,0.012
Republic of Korea,1966,0.013999999999999999
Republic of Korea,1967,0.017
Republic of Korea,1968,0.02
Republic of Korea,1969,0.023
Republic of Korea,1970,0.026000000000000002
Republic of Korea,1971,0.028999999999999998
Republic of Korea,1972,0.032
Republic of Korea,1973,0.035
Republic of Korea,1974,0.037000000000000005
Republic of Korea,1975,0.04
Republic of Korea,1976,0.043
Republic of Korea,1977,0.046
Republic of Korea,1978,0.049
Republic of Korea,1979,0.052000000000000005
Republic of Korea,1980,0.055
Republic of Korea,1981,0.057999999999999996
Republic of Korea,1982,0.06
Republic of Korea,1983,0.063
Republic of Korea,1984,0.066
Republic of Korea,1985,0.069
Republic of Korea,1986,0.07200000000000001
Republic of Korea,1987,0.075
Republic of Korea,1988,0.078
Republic of Korea,1989,0.081
Republic of Korea,1990,0.095
Republic of Korea,1991,0.109
Republic of Korea,1992,0.124
Republic of Korea,1993,0.138
Republic of Korea,1994,0.152
Republic of Korea,1995,0.16699999999999998
Republic of Korea,1996,0.18100000000000002
Republic of Korea,1997,0.196
Republic of Korea,1998,0.21
Republic of Korea,1999,0.21
Republic of Korea,2000,0.21
Republic of Korea,2001,0.21
Republic of Korea,2002,0.21
Republic of Korea,2003,0.21
Republic of Korea,2004,0.21
Republic of Korea,2005,0.21
Republic of Korea,2006,0.21
Republic of Korea,2007,0.21
Republic of Korea,2008,0.21
Republic of Korea,2009,0.21
Reunion,1961,0
Reunion,1962,0
Reunion,1963,0
Reunion,1964,0
Reunion,1965,0
Reunion,1966,0
Reunion,1967,0
Reunion,1968,0
Reunion,1969,0
Reunion,1970,0
Reunion,1971,0
Reunion,1972,0
Reunion,1973,0
Reunion,1974,0
Reunion,1975,0
Reunion,1976,0
Reunion,1977,0
Reunion,1978,0
Reunion,1979,0
Reunion,1980,0
Reunion,1981,0
Reunion,1982,0
Reunion,1983,0
Reunion,1984,0
Reunion,1985,0
Reunion,1986,0
Reunion,1987,0
Reunion,1988,0
Reunion,1989,0
Reunion,1990,0
Reunion,1991,0
Reunion,1992,0
Reunion,1993,0
Reunion,1994,0
Reunion,1995,0
Reunion,1996,0
Reunion,1997,0
Reunion,1998,0
Reunion,1999,0
Reunion,2000,0
Reunion,2001,0
Reunion,2002,0
Reunion,2003,0
Reunion,2004,0
Reunion,2005,0
Reunion,2006,0
Reunion,2007,0
Reunion,2008,0
Reunion,2009,0
Romania,1961,0
Romania,1962,0
Romania,1963,0
Romania,1964,0
Romania,1965,0
Romania,1966,0
Romania,1967,0
Romania,1968,0
Romania,1969,0
Romania,1970,0
Romania,1971,0
Romania,1972,0
Romania,1973,0
Romania,1974,0
Romania,1975,0
Romania,1976,0.001
Romania,1977,0.001
Romania,1978,0.001
Romania,1979,0.001
Romania,1980,0.001
Romania,1981,0.001
Romania,1982,0.001
Romania,1983,0.001
Romania,1984,0.001
Romania,1985,0.001
Romania,1986,0.001
Romania,1987,0.001
Romania,1988,0.001
Romania,1989,0.001
Romania,1990,0.001
Romania,1991,0.001
Romania,1992,0.001
Romania,1993,0.001
Romania,1994,0.001
Romania,1995,0.001
Romania,1996,0.001
Romania,1997,0.001
Romania,1998,0.001
Romania,1999,0.001
Romania,2000,0.001
Romania,2001,0.001
Romania,2002,0.001
Romania,2003,0.001
Romania,2004,0.001
Romania,2005,0.001
Romania,2006,0.001
Romania,2007,0.001
Romania,2008,0.001
Romania,2009,0.001
Rwanda,1961,0
Rwanda,1962,0
Rwanda,1963,0
Rwanda,1964,0
Rwanda,1965,0
Rwanda,1966,0
Rwanda,1967,0
Rwanda,1968,0
Rwanda,1969,0
Rwanda,1970,0
Rwanda,1971,0
Rwanda,1972,0
Rwanda,1973,0
Rwanda,1974,0
Rwanda,1975,0
Rwanda,1976,0
Rwanda,1977,0
Rwanda,1978,0
Rwanda,1979,0
Rwanda,1980,0
Rwanda,1981,0
Rwanda,1982,0
Rwanda,1983,0
Rwanda,1984,0
Rwanda,1985,0
Rwanda,1986,0
Rwanda,1987,0
Rwanda,1988,0
Rwanda,1989,0
Rwanda,1990,0
Rwanda,1991,0
Rwanda,1992,0
Rwanda,1993,0
Rwanda,1994,0
Rwanda,1995,0
Rwanda,1996,0
Rwanda,1997,0
Rwanda,1998,0
Rwanda,1999,0
Rwanda,2000,0
Rwanda,2001,0
Rwanda,2002,0
Rwanda,2003,0
Rwanda,2004,0
Rwanda,2005,0
Rwanda,2006,0
Rwanda,2007,0
Rwanda,2008,0
Rwanda,2009,0
Saint Kitts and Nevis,1961,0
Saint Kitts and Nevis,1962,0
Saint Kitts and Nevis,1963,0
Saint Kitts and Nevis,1964,0
Saint Kitts and Nevis,1965,0
Saint Kitts and Nevis,1966,0
Saint Kitts and Nevis,1967,0
Saint Kitts and Nevis,1968,0
Saint Kitts and Nevis,1969,0
Saint Kitts and Nevis,1970,0
Saint Kitts and Nevis,1971,0
Saint Kitts and Nevis,1972,0
Saint Kitts and Nevis,1973,0
Saint Kitts and Nevis,1974,0
Saint Kitts and Nevis,1975,0
Saint Kitts and Nevis,1976,0
Saint Kitts and Nevis,1977,0
Saint Kitts and Nevis,1978,0
Saint Kitts and Nevis,1979,0
Saint Kitts and Nevis,1980,0
Saint Kitts and Nevis,1981,0
Saint Kitts and Nevis,1982,0
Saint Kitts and Nevis,1983,0
Saint Kitts and Nevis,1984,0
Saint Kitts and Nevis,1985,0
Saint Kitts and Nevis,1986,0
Saint Kitts and Nevis,1987,0
Saint Kitts and Nevis,1988,0
Saint Kitts and Nevis,1989,0
Saint Kitts and Nevis,1990,0
Saint Kitts and Nevis,1991,0
Saint Kitts and Nevis,1992,0
Saint Kitts and Nevis,1993,0
Saint Kitts and Nevis,1994,0
Saint Kitts and Nevis,1995,0
Saint Kitts and Nevis,1996,0
Saint Kitts and Nevis,1997,0
Saint Kitts and Nevis,1998,0
Saint Kitts and Nevis,1999,0
Saint Kitts and Nevis,2000,0
Saint Kitts and Nevis,2001,0
Saint Kitts and Nevis,2002,0
Saint Kitts and Nevis,2003,0
Saint Kitts and Nevis,2004,0
Saint Kitts and Nevis,2005,0
Saint Kitts and Nevis,2006,0
Saint Kitts and Nevis,2007,0
Saint Kitts and Nevis,2008,0
Saint Kitts and Nevis,2009,0
Saudi Arabia,1961,0
Saudi Arabia,1962,0
Saudi Arabia,1963,0
Saudi Arabia,1964,0
Saudi Arabia,1965,0
Saudi Arabia,1966,0
Saudi Arabia,1967,0
Saudi Arabia,1968,0
Saudi Arabia,1969,0
Saudi Arabia,1970,0
Saudi Arabia,1971,0
Saudi Arabia,1972,0
Saudi Arabia,1973,0
Saudi Arabia,1974,0
Saudi Arabia,1975,0
Saudi Arabia,1976,0
Saudi Arabia,1977,0
Saudi Arabia,1978,0
Saudi Arabia,1979,0
Saudi Arabia,1980,0
Saudi Arabia,1981,0
Saudi Arabia,1982,0
Saudi Arabia,1983,0
Saudi Arabia,1984,0
Saudi Arabia,1985,0
Saudi Arabia,1986,0
Saudi Arabia,1987,0
Saudi Arabia,1988,0
Saudi Arabia,1989,0
Saudi Arabia,1990,0
Saudi Arabia,1991,0
Saudi Arabia,1992,0
Saudi Arabia,1993,0
Saudi Arabia,1994,0
Saudi Arabia,1995,0
Saudi Arabia,1996,0
Saudi Arabia,1997,0
Saudi Arabia,1998,0
Saudi Arabia,1999,0
Saudi Arabia,2000,0
Saudi Arabia,2001,0
Saudi Arabia,2002,0
Saudi Arabia,2003,0
Saudi Arabia,2004,0
Saudi Arabia,2005,0
Saudi Arabia,2006,0
Saudi Arabia,2007,0
Saudi Arabia,2008,0
Saudi Arabia,2009,0
Senegal,1961,0
Senegal,1962,0
Senegal,1963,0
Senegal,1964,0
Senegal,1965,0
Senegal,1966,0
Senegal,1967,0
Senegal,1968,0
Senegal,1969,0
Senegal,1970,0
Senegal,1971,0
Senegal,1972,0
Senegal,1973,0
Senegal,1974,0
Senegal,1975,0
Senegal,1976,0
Senegal,1977,0
Senegal,1978,0
Senegal,1979,0
Senegal,1980,0
Senegal,1981,0
Senegal,1982,0
Senegal,1983,0
Senegal,1984,0
Senegal,1985,0
Senegal,1986,0
Senegal,1987,0
Senegal,1988,0
Senegal,1989,0
Senegal,1990,0
Senegal,1991,0
Senegal,1992,0
Senegal,1993,0
Senegal,1994,0
Senegal,1995,0
Senegal,1996,0
Senegal,1997,0
Senegal,1998,0
Senegal,1999,0
Senegal,2000,0
Senegal,2001,0
Senegal,2002,0
Senegal,2003,0
Senegal,2004,0
Senegal,2005,0
Senegal,2006,0
Senegal,2007,0
Senegal,2008,0
Senegal,2009,0
Sierra Leone,1961,0
Sierra Leone,1962,0
Sierra Leone,1963,0
Sierra Leone,1964,0
Sierra Leone,1965,0
Sierra Leone,1966,0
Sierra Leone,1967,0
Sierra Leone,1968,0
Sierra Leone,1969,0
Sierra Leone,1970,0
Sierra Leone,1971,0
Sierra Leone,1972,0
Sierra Leone,1973,0
Sierra Leone,1974,0
Sierra Leone,1975,0
Sierra Leone,1976,0
Sierra Leone,1977,0
Sierra Leone,1978,0
Sierra Leone,1979,0
Sierra Leone,1980,0
Sierra Leone,1981,0
Sierra Leone,1982,0
Sierra Leone,1983,0
Sierra Leone,1984,0
Sierra Leone,1985,0
Sierra Leone,1986,0
Sierra Leone,1987,0
Sierra Leone,1988,0
Sierra Leone,1989,0
Sierra Leone,1990,0
Sierra Leone,1991,0
Sierra Leone,1992,0
Sierra Leone,1993,0
Sierra Leone,1994,0
Sierra Leone,1995,0
Sierra Leone,1996,0
Sierra Leone,1997,0
Sierra Leone,1998,0
Sierra Leone,1999,0
Sierra Leone,2000,0
Sierra Leone,2001,0
Sierra Leone,2002,0
Sierra Leone,2003,0
Sierra Leone,2004,0
Sierra Leone,2005,0
Sierra Leone,2006,0
Sierra Leone,2007,0
Sierra Leone,2008,0
Sierra Leone,2009,0
Singapore,1961,0
Singapore,1962,0
Singapore,1963,0
Singapore,1964,0
Singapore,1965,0
Singapore,1966,0
Singapore,1967,0
Singapore,1968,0
Singapore,1969,0
Singapore,1970,0
Singapore,1971,0
Singapore,1972,0
Singapore,1973,0
Singapore,1974,0
Singapore,1975,0
Singapore,1976,0
Singapore,1977,0
Singapore,1978,0
Singapore,1979,0
Singapore,1980,0
Singapore,1981,0
Singapore,1982,0
Singapore,1983,0
Singapore,1984,0
Singapore,1985,0
Singapore,1986,0
Singapore,1987,0
Singapore,1988,0
Singapore,1989,0
Singapore,1990,0
Singapore,1991,0
Singapore,1992,0
Singapore,1993,0
Singapore,1994,0
Singapore,1995,0
Singapore,1996,0
Singapore,1997,0
Singapore,1998,0
Singapore,1999,0
Singapore,2000,0
Singapore,2001,0
Singapore,2002,0
Singapore,2003,0
Singapore,2004,0
Singapore,2005,0
Singapore,2006,0
Singapore,2007,0
Singapore,2008,0
Singapore,2009,0
Somalia,1961,0
Somalia,1962,0
Somalia,1963,0
Somalia,1964,0
Somalia,1965,0
Somalia,1966,0
Somalia,1967,0
Somalia,1968,0
Somalia,1969,0
Somalia,1970,0
Somalia,1971,0
Somalia,1972,0
Somalia,1973,0
Somalia,1974,0
Somalia,1975,0
Somalia,1976,0
Somalia,1977,0
Somalia,1978,0
Somalia,1979,0
Somalia,1980,0
Somalia,1981,0
Somalia,1982,0
Somalia,1983,0
Somalia,1984,0
Somalia,1985,0
Somalia,1986,0
Somalia,1987,0
Somalia,1988,0
Somalia,1989,0
Somalia,1990,0
Somalia,1991,0
Somalia,1992,0
Somalia,1993,0
Somalia,1994,0
Somalia,1995,0
Somalia,1996,0
Somalia,1997,0
Somalia,1998,0
Somalia,1999,0
Somalia,2000,0
Somalia,2001,0
Somalia,2002,0
Somalia,2003,0
Somalia,2004,0
Somalia,2005,0
Somalia,2006,0
Somalia,2007,0
Somalia,2008,0
Somalia,2009,0
South Africa,1961,0
South Africa,1962,0
South Africa,1963,0.001
South Africa,1964,0.001
South Africa,1965,0.001
South Africa,1966,0.001
South Africa,1967,0.002
South Africa,1968,0.002
South Africa,1969,0.002
South Africa,1970,0.003
South Africa,1971,0.003
South Africa,1972,0.003
South Africa,1973,0.004
South Africa,1974,0.004
South Africa,1975,0.004
South Africa,1976,0.004
South Africa,1977,0.005
South Africa,1978,0.005
South Africa,1979,0.005
South Africa,1980,0.006
South Africa,1981,0.006
South Africa,1982,0.006
South Africa,1983,0.006
South Africa,1984,0.006999999999999999
South Africa,1985,0.006999999999999999
South Africa,1986,0.006999999999999999
South Africa,1987,0.008
South Africa,1988,0.008
South Africa,1989,0.008
South Africa,1990,0.009000000000000001
South Africa,1991,0.013999999999999999
South Africa,1992,0.02
South Africa,1993,0.026000000000000002
South Africa,1994,0.031
South Africa,1995,0.037000000000000005
South Africa,1996,0.043
South Africa,1997,0.049
South Africa,1998,0.054000000000000006
South Africa,1999,0.06
South Africa,2000,0.063
South Africa,2001,0.065
South Africa,2002,0.068
South Africa,2003,0.071
South Africa,2004,0.073
South Africa,2005,0.076
South Africa,2006,0.079
South Africa,2007,0.081
South Africa,2008,0.081
South Africa,2009,0.081
South Sudan,1961,0
South Sudan,1962,0
South Sudan,1963,0
South Sudan,1964,0
South Sudan,1965,0
South Sudan,1966,0
South Sudan,1967,0
South Sudan,1968,0
South Sudan,1969,0
South Sudan,1970,0
South Sudan,1971,0
South Sudan,1972,0
South Sudan,1973,0
South Sudan,1974,0
South Sudan,1975,0
South Sudan,1976,0
South Sudan,1977,0
South Sudan,1978,0
South Sudan,1979,0
South Sudan,1980,0
South Sudan,1981,0
South Sudan,1982,0
South Sudan,1983,0
South Sudan,1984,0
South Sudan,1985,0
South Sudan,1986,0
South Sudan,1987,0
South Sudan,1988,0
South Sudan,1989,0
South Sudan,1990,0
South Sudan,1991,0
South Sudan,1992,0
South Sudan,1993,0
South Sudan,1994,0
South Sudan,1995,0
South Sudan,1996,0
South Sudan,1997,0
South Sudan,1998,0
South Sudan,1999,0
South Sudan,2000,0
South Sudan,2001,0
South Sudan,2002,0
South Sudan,2003,0
South Sudan,2004,0
South Sudan,2005,0
South Sudan,2006,0
South Sudan,2007,0
South Sudan,2008,0
South Sudan,2009,0
Spain,1961,0
Spain,1962,0
Spain,1963,0.001
Spain,1964,0.001
Spain,1965,0.001
Spain,1966,0.002
Spain,1967,0.002
Spain,1968,0.002
Spain,1969,0.003
Spain,1970,0.003
Spain,1971,0.003
Spain,1972,0.004
Spain,1973,0.004
Spain,1974,0.004
Spain,1975,0.005
Spain,1976,0.005
Spain,1977,0.005
Spain,1978,0.006
Spain,1979,0.006
Spain,1980,0.006
Spain,1981,0.006999999999999999
Spain,1982,0.006999999999999999
Spain,1983,0.006999999999999999
Spain,1984,0.008
Spain,1985,0.008
Spain,1986,0.008
Spain,1987,0.009000000000000001
Spain,1988,0.009000000000000001
Spain,1989,0.009000000000000001
Spain,1990,0.01
Spain,1991,0.009000000000000001
Spain,1992,0.009000000000000001
Spain,1993,0.009000000000000001
Spain,1994,0.008
Spain,1995,0.008
Spain,1996,0.008
Spain,1997,0.008
Spain,1998,0.006999999999999999
Spain,1999,0.006999999999999999
Spain,2000,0.008
Spain,2001,0.008
Spain,2002,0.009000000000000001
Spain,2003,0.01
Spain,2004,0.011000000000000001
Spain,2005,0.011000000000000001
Spain,2006,0.012
Spain,2007,0.012
Spain,2008,0.012
Spain,2009,0.012
Sri Lanka,1961,0
Sri Lanka,1962,0
Sri Lanka,1963,0
Sri Lanka,1964,0
Sri Lanka,1965,0
Sri Lanka,1966,0
Sri Lanka,1967,0
Sri Lanka,1968,0
Sri Lanka,1969,0
Sri Lanka,1970,0
Sri Lanka,1971,0
Sri Lanka,1972,0
Sri Lanka,1973,0
Sri Lanka,1974,0
Sri Lanka,1975,0
Sri Lanka,1976,0
Sri Lanka,1977,0
Sri Lanka,1978,0
Sri Lanka,1979,0
Sri Lanka,1980,0
Sri Lanka,1981,0
Sri Lanka,1982,0
Sri Lanka,1983,0
Sri Lanka,1984,0
Sri Lanka,1985,0
Sri Lanka,1986,0
Sri Lanka,1987,0
Sri Lanka,1988,0
Sri Lanka,1989,0
Sri Lanka,1990,0
Sri Lanka,1991,0
Sri Lanka,1992,0
Sri Lanka,1993,0
Sri Lanka,1994,0
Sri Lanka,1995,0
Sri Lanka,1996,0
Sri Lanka,1997,0
Sri Lanka,1998,0
Sri Lanka,1999,0
Sri Lanka,2000,0
Sri Lanka,2001,0
Sri Lanka,2002,0
Sri Lanka,2003,0
Sri Lanka,2004,0
Sri Lanka,2005,0
Sri Lanka,2006,0
Sri Lanka,2007,0
Sri Lanka,2008,0
Sri Lanka,2009,0
Sudan,1961,0
Sudan,1962,0
Sudan,1963,0
Sudan,1964,0
Sudan,1965,0
Sudan,1966,0
Sudan,1967,0
Sudan,1968,0
Sudan,1969,0
Sudan,1970,0
Sudan,1971,0
Sudan,1972,0
Sudan,1973,0
Sudan,1974,0
Sudan,1975,0
Sudan,1976,0
Sudan,1977,0
Sudan,1978,0
Sudan,1979,0
Sudan,1980,0
Sudan,1981,0
Sudan,1982,0
Sudan,1983,0
Sudan,1984,0
Sudan,1985,0
Sudan,1986,0
Sudan,1987,0
Sudan,1988,0
Sudan,1989,0
Sudan,1990,0
Sudan,1991,0
Sudan,1992,0
Sudan,1993,0
Sudan,1994,0
Sudan,1995,0
Sudan,1996,0
Sudan,1997,0
Sudan,1998,0
Sudan,1999,0
Sudan,2000,0
Sudan,2001,0
Sudan,2002,0
Sudan,2003,0
Sudan,2004,0
Sudan,2005,0
Sudan,2006,0
Sudan,2007,0
Sudan,2008,0
Sudan,2009,0
Sudan (former),1961,0
Sudan (former),1962,0
Sudan (former),1963,0
Sudan (former),1964,0
Sudan (former),1965,0
Sudan (former),1966,0
Sudan (former),1967,0
Sudan (former),1968,0
Sudan (former),1969,0
Sudan (former),1970,0
Sudan (former),1971,0
Sudan (former),1972,0
Sudan (former),1973,0
Sudan (former),1974,0
Sudan (former),1975,0
Sudan (former),1976,0
Sudan (former),1977,0
Sudan (former),1978,0
Sudan (former),1979,0
Sudan (former),1980,0
Sudan (former),1981,0
Sudan (former),1982,0
Sudan (former),1983,0
Sudan (former),1984,0
Sudan (former),1985,0
Sudan (former),1986,0
Sudan (former),1987,0
Sudan (former),1988,0
Sudan (former),1989,0
Sudan (former),1990,0
Sudan (former),1991,0
Sudan (former),1992,0
Sudan (former),1993,0
Sudan (former),1994,0
Sudan (former),1995,0
Sudan (former),1996,0
Sudan (former),1997,0
Sudan (former),1998,0
Sudan (former),1999,0
Sudan (former),2000,0
Sudan (former),2001,0
Sudan (former),2002,0
Sudan (former),2003,0
Sudan (former),2004,0
Sudan (former),2005,0
Sudan (former),2006,0
Sudan (former),2007,0
Sudan (former),2008,0
Sudan (former),2009,0
Suriname,1961,0
Suriname,1962,0
Suriname,1963,0
Suriname,1964,0
Suriname,1965,0
Suriname,1966,0
Suriname,1967,0
Suriname,1968,0
Suriname,1969,0
Suriname,1970,0
Suriname,1971,0
Suriname,1972,0
Suriname,1973,0
Suriname,1974,0
Suriname,1975,0
Suriname,1976,0
Suriname,1977,0
Suriname,1978,0
Suriname,1979,0
Suriname,1980,0
Suriname,1981,0
Suriname,1982,0
Suriname,1983,0
Suriname,1984,0
Suriname,1985,0
Suriname,1986,0
Suriname,1987,0
Suriname,1988,0
Suriname,1989,0
Suriname,1990,0
Suriname,1991,0
Suriname,1992,0
Suriname,1993,0
Suriname,1994,0
Suriname,1995,0
Suriname,1996,0
Suriname,1997,0
Suriname,1998,0
Suriname,1999,0
Suriname,2000,0
Suriname,2001,0
Suriname,2002,0
Suriname,2003,0
Suriname,2004,0
Suriname,2005,0
Suriname,2006,0
Suriname,2007,0
Suriname,2008,0
Suriname,2009,0
Swaziland,1961,0
Swaziland,1962,0
Swaziland,1963,0
Swaziland,1964,0
Swaziland,1965,0
Swaziland,1966,0
Swaziland,1967,0
Swaziland,1968,0
Swaziland,1969,0
Swaziland,1970,0
Swaziland,1971,0
Swaziland,1972,0
Swaziland,1973,0
Swaziland,1974,0
Swaziland,1975,0
Swaziland,1976,0
Swaziland,1977,0
Swaziland,1978,0
Swaziland,1979,0
Swaziland,1980,0
Swaziland,1981,0
Swaziland,1982,0
Swaziland,1983,0
Swaziland,1984,0
Swaziland,1985,0
Swaziland,1986,0
Swaziland,1987,0
Swaziland,1988,0
Swaziland,1989,0
Swaziland,1990,0
Swaziland,1991,0
Swaziland,1992,0
Swaziland,1993,0
Swaziland,1994,0
Swaziland,1995,0
Swaziland,1996,0
Swaziland,1997,0
Swaziland,1998,0
Swaziland,1999,0
Swaziland,2000,0
Swaziland,2001,0
Swaziland,2002,0
Swaziland,2003,0
Swaziland,2004,0
Swaziland,2005,0
Swaziland,2006,0
Swaziland,2007,0
Swaziland,2008,0
Swaziland,2009,0
Sweden,1961,0
Sweden,1962,0.001
Sweden,1963,0.002
Sweden,1964,0.003
Sweden,1965,0.004
Sweden,1966,0.005
Sweden,1967,0.006
Sweden,1968,0.006999999999999999
Sweden,1969,0.009000000000000001
Sweden,1970,0.01
