proc_code,crop_process,crop_original,unit,iso3c,rate_value
p005,Rye production,rye,kgN/ha,CHN,95.634827
p005,Rye production,rye,kgN/ha,COL,45.178448
p005,Rye production,rye,kgN/ha,CZE,87.534897
p005,Rye production,rye,kgN/ha,AZE,5.8233972
p005,Rye production,rye,kgN/ha,DNK,71.751617
p005,Rye production,rye,kgN/ha,BLR,47.000015
p005,Rye production,rye,kgN/ha,ECU,60.962368
p005,Rye production,rye,kgN/ha,EGY,120.08208
p005,Rye production,rye,kgN/ha,EST,29.240005
p005,Rye production,rye,kgN/ha,FIN,89.864479
p005,Rye production,rye,kgN/ha,GEO,30.810287
p005,Rye production,rye,kgN/ha,DEU,115.21254
p005,Rye production,rye,kgN/ha,BIH,24.279316
p005,Rye production,rye,kgN/ha,GRC,84.999977
p005,Rye production,rye,kgN/ha,HUN,42.277287
p005,Rye production,rye,kgN/ha,HRV,40.000004
p005,Rye production,rye,kgN/ha,IND,56.451305
p005,Rye production,rye,kgN/ha,IRN,42.383907
p005,Rye production,rye,kgN/ha,IRL,82.973663
p005,Rye production,rye,kgN/ha,ITA,122.42692
p005,Rye production,rye,kgN/ha,KAZ,1.9660083
p005,Rye production,rye,kgN/ha,KGZ,12.86286
p005,Rye production,rye,kgN/ha,PRK,71.878113
p005,Rye production,rye,kgN/ha,KOR,276.91501
p005,Rye production,rye,kgN/ha,LVA,0.88818282
p005,Rye production,rye,kgN/ha,LAO,10.515025
p005,Rye production,rye,kgN/ha,LSO,14.791214
p005,Rye production,rye,kgN/ha,LTU,20.999998
p005,Rye production,rye,kgN/ha,MNG,2.2830203
p005,Rye production,rye,kgN/ha,MAR,11.999993
p005,Rye production,rye,kgN/ha,MDA,9.2583399
p005,Rye production,rye,kgN/ha,NPL,20.826656
p005,Rye production,rye,kgN/ha,NLD,84.941124
p005,Rye production,rye,kgN/ha,MKD,42.552189
p005,Rye production,rye,kgN/ha,NOR,153.64178
p005,Rye production,rye,kgN/ha,PRY,1.2738882
p005,Rye production,rye,kgN/ha,PER,48.834667
p005,Rye production,rye,kgN/ha,POL,31.353998
p005,Rye production,rye,kgN/ha,PRT,40.027946
p005,Rye production,rye,kgN/ha,ROM,25.742779
p005,Rye production,rye,kgN/ha,RUS,12.95134
p005,Rye production,rye,kgN/ha,SRM,47.624313
p005,Rye production,rye,kgN/ha,SVN,86.215019
p005,Rye production,rye,kgN/ha,SVK,41.503288
p005,Rye production,rye,kgN/ha,ZAF,15.964489
p005,Rye production,rye,kgN/ha,ESP,87.443741
p005,Rye production,rye,kgN/ha,TJK,15.691017
p005,Rye production,rye,kgN/ha,SWE,114.21422
p005,Rye production,rye,kgN/ha,CHE,110.99998
p005,Rye production,rye,kgN/ha,TKM,37.824066
p005,Rye production,rye,kgN/ha,TUR,60.778057
p005,Rye production,rye,kgN/ha,GBR,100
p005,Rye production,rye,kgN/ha,UKR,14.918491
p005,Rye production,rye,kgN/ha,USA,37.237617
p005,Rye production,rye,kgN/ha,UZB,106.33995
p005,Rye production,rye,kgN/ha,VNM,154.36835
p005,Rye production,rye,kgN/ha,BEL,115.2105
p005,Rye production,rye,kgN/ha,LUX,104.10946
p006,Oat production,oats,kgN/ha,ARM,11.871744
p006,Oat production,oats,kgN/ha,AFG,2.7615411
p006,Oat production,oats,kgN/ha,ALB,43.549683
p006,Oat production,oats,kgN/ha,DZA,12.598649
p006,Oat production,oats,kgN/ha,ARG,36.000072
p006,Oat production,oats,kgN/ha,AUS,37.813377
p006,Oat production,oats,kgN/ha,AUT,85.54171
p006,Oat production,oats,kgN/ha,BOL,0.46332249
p006,Oat production,oats,kgN/ha,BWA,5.2203588
p006,Oat production,oats,kgN/ha,BRA,37.217602
p006,Oat production,oats,kgN/ha,BGR,97.665031
p006,Oat production,oats,kgN/ha,MMR,17.210096
p006,Oat production,oats,kgN/ha,CAN,51.160484
p006,Oat production,oats,kgN/ha,CHL,146.12369
p006,Oat production,oats,kgN/ha,CHN,77.689194
p006,Oat production,oats,kgN/ha,COL,48.29277
p006,Oat production,oats,kgN/ha,CZE,53.771439
p006,Oat production,oats,kgN/ha,AZE,6.2248278
p006,Oat production,oats,kgN/ha,DNK,71.751625
p006,Oat production,oats,kgN/ha,BLR,47
p006,Oat production,oats,kgN/ha,ECU,46.532097
p006,Oat production,oats,kgN/ha,EST,20.399996
p006,Oat production,oats,kgN/ha,FIN,89.864494
p006,Oat production,oats,kgN/ha,GEO,23.51726
p006,Oat production,oats,kgN/ha,DEU,114.46484
p006,Oat production,oats,kgN/ha,BIH,25.952984
p006,Oat production,oats,kgN/ha,GHA,4.1082106
p006,Oat production,oats,kgN/ha,GRC,85.000023
p006,Oat production,oats,kgN/ha,HUN,46.898014
p006,Oat production,oats,kgN/ha,HRV,29
p006,Oat production,oats,kgN/ha,IND,43.089001
p006,Oat production,oats,kgN/ha,IRN,45.305599
p006,Oat production,oats,kgN/ha,IRL,82.973671
p006,Oat production,oats,kgN/ha,ISR,119.99999
p006,Oat production,oats,kgN/ha,ITA,108.48896
p006,Oat production,oats,kgN/ha,CIV,6.8213401
p006,Oat production,oats,kgN/ha,KAZ,2.1015389
p006,Oat production,oats,kgN/ha,JPN,34.000011
p006,Oat production,oats,kgN/ha,KGZ,13.614673
p006,Oat production,oats,kgN/ha,KEN,17.519972
p006,Oat production,oats,kgN/ha,PRK,76.079315
p006,Oat production,oats,kgN/ha,LVA,0.88818252
p006,Oat production,oats,kgN/ha,LAO,11.12962
p006,Oat production,oats,kgN/ha,LBN,62.808842
p006,Oat production,oats,kgN/ha,LSO,11.290018
p006,Oat production,oats,kgN/ha,LTU,20.999996
p006,Oat production,oats,kgN/ha,MEX,53.325279
p006,Oat production,oats,kgN/ha,MNG,1.7426108
p006,Oat production,oats,kgN/ha,MAR,12.000002
p006,Oat production,oats,kgN/ha,MOZ,2.3910892
p006,Oat production,oats,kgN/ha,MDA,7.0668178
p006,Oat production,oats,kgN/ha,NPL,22.043957
p006,Oat production,oats,kgN/ha,NLD,84.941124
p006,Oat production,oats,kgN/ha,MKD,45.485489
p006,Oat production,oats,kgN/ha,NZL,112.46543
p006,Oat production,oats,kgN/ha,NOR,153.64177
p006,Oat production,oats,kgN/ha,PAN,46.081219
p006,Oat production,oats,kgN/ha,PRY,0.97234899
p006,Oat production,oats,kgN/ha,PER,52.201054
p006,Oat production,oats,kgN/ha,POL,51.882233
p006,Oat production,oats,kgN/ha,PRT,40.027931
p006,Oat production,oats,kgN/ha,ZWE,22.728117
p006,Oat production,oats,kgN/ha,ROM,27.51733
p006,Oat production,oats,kgN/ha,RUS,13.844173
p006,Oat production,oats,kgN/ha,SRM,50.907261
p006,Oat production,oats,kgN/ha,SVN,95.637932
p006,Oat production,oats,kgN/ha,SVK,26.654167
p006,Oat production,oats,kgN/ha,ZAF,12.963652
p006,Oat production,oats,kgN/ha,ESP,79.725868
p006,Oat production,oats,kgN/ha,TJK,16.608135
p006,Oat production,oats,kgN/ha,SWE,114.21424
p006,Oat production,oats,kgN/ha,CHE,111.00001
p006,Oat production,oats,kgN/ha,SYR,81.083
p006,Oat production,oats,kgN/ha,TZA,3.9896166
p006,Oat production,oats,kgN/ha,TUN,24.867697
p006,Oat production,oats,kgN/ha,TUR,66.674644
p006,Oat production,oats,kgN/ha,UGA,1.5564541
p006,Oat production,oats,kgN/ha,GBR,100.00006
p006,Oat production,oats,kgN/ha,UKR,11.38717
p006,Oat production,oats,kgN/ha,USA,48.289291
p006,Oat production,oats,kgN/ha,URY,44.949371
p006,Oat production,oats,kgN/ha,UZB,81.168442
p006,Oat production,oats,kgN/ha,VEN,54.198257
p006,Oat production,oats,kgN/ha,VNM,117.82815
p006,Oat production,oats,kgN/ha,ETH,6.4803557
p006,Oat production,oats,kgN/ha,BEL,115.21051
p006,Oat production,oats,kgN/ha,LUX,115.48816
p006,Oat production,oats,kgN/ha,SDN,5.7048841
p007,Millet production,millet,kgN/ha,ARM,2.2218099
p007,Millet production,millet,kgN/ha,AFG,0.14114903
p007,Millet production,millet,kgN/ha,ALB,58.681606
p007,Millet production,millet,kgN/ha,AGO,0.10774419
p007,Millet production,millet,kgN/ha,ARG,27.210066
p007,Millet production,millet,kgN/ha,AUS,32.644352
p007,Millet production,millet,kgN/ha,AUT,60.777187
p007,Millet production,millet,kgN/ha,BGD,3.9056108
p007,Millet production,millet,kgN/ha,BOL,0.43951753
p007,Millet production,millet,kgN/ha,BWA,7.0342402
p007,Millet production,millet,kgN/ha,BRA,46.758259
p007,Millet production,millet,kgN/ha,BGR,131.60004
p007,Millet production,millet,kgN/ha,MMR,0.87964892
p007,Millet production,millet,kgN/ha,BDI,0.13355027
p007,Millet production,millet,kgN/ha,CMR,1.2131463
p007,Millet production,millet,kgN/ha,CAF,0.017885964
p007,Millet production,millet,kgN/ha,LKA,35.494881
p007,Millet production,millet,kgN/ha,TCD,0.10926559
p007,Millet production,millet,kgN/ha,CHL,96.149399
p007,Millet production,millet,kgN/ha,CHN,71.598877
p007,Millet production,millet,kgN/ha,COG,1.2947139
p007,Millet production,millet,kgN/ha,CZE,61.304886
p007,Millet production,millet,kgN/ha,AZE,8.3877249
p007,Millet production,millet,kgN/ha,BEN,1.7286775
p007,Millet production,millet,kgN/ha,FRA,56.475792
p007,Millet production,millet,kgN/ha,GMB,0.54769319
p007,Millet production,millet,kgN/ha,DEU,38.564926
p007,Millet production,millet,kgN/ha,BIH,34.970692
p007,Millet production,millet,kgN/ha,GHA,0.20998047
p007,Millet production,millet,kgN/ha,GRC,52.693249
p007,Millet production,millet,kgN/ha,GIN,0.052260842
p007,Millet production,millet,kgN/ha,HUN,39.816109
p007,Millet production,millet,kgN/ha,HRV,62.158154
p007,Millet production,millet,kgN/ha,IND,10.554106
p007,Millet production,millet,kgN/ha,IRN,78.529854
p007,Millet production,millet,kgN/ha,IRQ,22.766895
p007,Millet production,millet,kgN/ha,ITA,45.286755
p007,Millet production,millet,kgN/ha,CIV,1.2766219
p007,Millet production,millet,kgN/ha,KAZ,2.8317394
p007,Millet production,millet,kgN/ha,JPN,34.000004
p007,Millet production,millet,kgN/ha,JOR,22.766903
p007,Millet production,millet,kgN/ha,KGZ,0.69587886
p007,Millet production,millet,kgN/ha,KEN,0.89548838
p007,Millet production,millet,kgN/ha,PRK,3.8885968
p007,Millet production,millet,kgN/ha,KOR,276.91501
p007,Millet production,millet,kgN/ha,LAO,0.56886142
p007,Millet production,millet,kgN/ha,LBN,84.632629
p007,Millet production,millet,kgN/ha,LSO,2.1129391
p007,Millet production,millet,kgN/ha,LBY,49.914143
p007,Millet production,millet,kgN/ha,MWI,2.8471897
p007,Millet production,millet,kgN/ha,MLI,0.18374556
p007,Millet production,millet,kgN/ha,MRT,0.085006677
p007,Millet production,millet,kgN/ha,MEX,83.542938
p007,Millet production,millet,kgN/ha,MNG,0.32613167
p007,Millet production,millet,kgN/ha,MAR,11.999998
p007,Millet production,millet,kgN/ha,MOZ,0.12221428
p007,Millet production,millet,kgN/ha,MDA,1.3225635
p007,Millet production,millet,kgN/ha,NAM,0.67534113
p007,Millet production,millet,kgN/ha,NPL,1.1267191
p007,Millet production,millet,kgN/ha,MKD,61.290009
p007,Millet production,millet,kgN/ha,NER,0.04353267
p007,Millet production,millet,kgN/ha,NGA,1.8000014
p007,Millet production,millet,kgN/ha,PAK,23.129572
p007,Millet production,millet,kgN/ha,PRY,0.18197617
p007,Millet production,millet,kgN/ha,POL,65.062576
p007,Millet production,millet,kgN/ha,PRT,32.705723
p007,Millet production,millet,kgN/ha,GNB,0.14928329
p007,Millet production,millet,kgN/ha,ERI,0.23291194
p007,Millet production,millet,kgN/ha,ZWE,1.1616884
p007,Millet production,millet,kgN/ha,ROM,37.078575
p007,Millet production,millet,kgN/ha,RWA,0.013073729
p007,Millet production,millet,kgN/ha,RUS,18.65453
p007,Millet production,millet,kgN/ha,SRM,68.595665
p007,Millet production,millet,kgN/ha,SAU,33.571163
p007,Millet production,millet,kgN/ha,SEN,2.5892179
p007,Millet production,millet,kgN/ha,SLE,0.049335975
p007,Millet production,millet,kgN/ha,SVN,81.195953
p007,Millet production,millet,kgN/ha,SVK,36.398422
p007,Millet production,millet,kgN/ha,ZAF,78.982208
p007,Millet production,millet,kgN/ha,ESP,36.024036
p007,Millet production,millet,kgN/ha,TJK,0.84888154
p007,Millet production,millet,kgN/ha,CHE,67.968872
p007,Millet production,millet,kgN/ha,SYR,15.174767
p007,Millet production,millet,kgN/ha,TKM,5.4032054
p007,Millet production,millet,kgN/ha,TZA,0.14067985
p007,Millet production,millet,kgN/ha,THA,17.257223
p007,Millet production,millet,kgN/ha,TGO,0.70176965
p007,Millet production,millet,kgN/ha,TUR,67.599205
p007,Millet production,millet,kgN/ha,UGA,0.079554096
p007,Millet production,millet,kgN/ha,UKR,2.1311228
p007,Millet production,millet,kgN/ha,USA,39.784119
p007,Millet production,millet,kgN/ha,BFA,0.65108961
p007,Millet production,millet,kgN/ha,UZB,15.190761
p007,Millet production,millet,kgN/ha,VNM,22.051666
p007,Millet production,millet,kgN/ha,ETH,0.33122635
p007,Millet production,millet,kgN/ha,YEM,2.0918639
p007,Millet production,millet,kgN/ha,ZAR,0.016004842
p007,Millet production,millet,kgN/ha,ZMB,6.3000069
p007,Millet production,millet,kgN/ha,SDN,1.067675
p008,Sorghum production,sorghum,kgN/ha,ARM,2.6343582
p008,Sorghum production,sorghum,kgN/ha,AFG,0.30687854
p008,Sorghum production,sorghum,kgN/ha,ALB,36.968868
p008,Sorghum production,sorghum,kgN/ha,DZA,10.69486
p008,Sorghum production,sorghum,kgN/ha,AGO,0.12775022
p008,Sorghum production,sorghum,kgN/ha,ARG,4.9999933
p008,Sorghum production,sorghum,kgN/ha,AUS,31.569841
p008,Sorghum production,sorghum,kgN/ha,AUT,102.07768
p008,Sorghum production,sorghum,kgN/ha,BGD,8.4913673
p008,Sorghum production,sorghum,kgN/ha,BOL,0.11583061
p008,Sorghum production,sorghum,kgN/ha,BWA,4.4315095
p008,Sorghum production,sorghum,kgN/ha,BRA,43.733559
p008,Sorghum production,sorghum,kgN/ha,BZE,6.798141
p008,Sorghum production,sorghum,kgN/ha,BGR,82.90683
p008,Sorghum production,sorghum,kgN/ha,MMR,1.9124856
p008,Sorghum production,sorghum,kgN/ha,BDI,0.2903578
p008,Sorghum production,sorghum,kgN/ha,CMR,1.4384052
p008,Sorghum production,sorghum,kgN/ha,CAN,13.862051
p008,Sorghum production,sorghum,kgN/ha,CAF,0.038886704
p008,Sorghum production,sorghum,kgN/ha,LKA,14.430099
p008,Sorghum production,sorghum,kgN/ha,TCD,0.23755912
p008,Sorghum production,sorghum,kgN/ha,CHL,105.20907
p008,Sorghum production,sorghum,kgN/ha,CHN,108.71466
p008,Sorghum production,sorghum,kgN/ha,COL,89.999969
p008,Sorghum production,sorghum,kgN/ha,COG,1.5351177
p008,Sorghum production,sorghum,kgN/ha,COS,52.991287
p008,Sorghum production,sorghum,kgN/ha,CUB,4.9048958
p008,Sorghum production,sorghum,kgN/ha,AZE,5.2841897
p008,Sorghum production,sorghum,kgN/ha,BEN,3.7583978
p008,Sorghum production,sorghum,kgN/ha,DOM,44.553852
p008,Sorghum production,sorghum,kgN/ha,BLR,46.999996
p008,Sorghum production,sorghum,kgN/ha,ECU,10.325541
p008,Sorghum production,sorghum,kgN/ha,EGY,20.338985
p008,Sorghum production,sorghum,kgN/ha,ELS,19.06761
p008,Sorghum production,sorghum,kgN/ha,FRA,94.853287
p008,Sorghum production,sorghum,kgN/ha,GEO,5.2185149
p008,Sorghum production,sorghum,kgN/ha,GMB,1.1907651
p008,Sorghum production,sorghum,kgN/ha,BIH,22.031214
p008,Sorghum production,sorghum,kgN/ha,GHA,0.45652819
p008,Sorghum production,sorghum,kgN/ha,GRC,88.500351
p008,Sorghum production,sorghum,kgN/ha,GUA,75.849464
p008,Sorghum production,sorghum,kgN/ha,GIN,0.11362267
p008,Sorghum production,sorghum,kgN/ha,HAI,1.7031015
p008,Sorghum production,sorghum,kgN/ha,HON,32.481174
p008,Sorghum production,sorghum,kgN/ha,HUN,66.872711
p008,Sorghum production,sorghum,kgN/ha,HRV,104.39701
p008,Sorghum production,sorghum,kgN/ha,IND,14.880123
p008,Sorghum production,sorghum,kgN/ha,IDN,18.724516
p008,Sorghum production,sorghum,kgN/ha,IRN,38.459442
p008,Sorghum production,sorghum,kgN/ha,ISR,139.25868
p008,Sorghum production,sorghum,kgN/ha,ITA,94.031906
p008,Sorghum production,sorghum,kgN/ha,CIV,1.5136664
p008,Sorghum production,sorghum,kgN/ha,KAZ,1.7839705
p008,Sorghum production,sorghum,kgN/ha,JOR,26.994278
p008,Sorghum production,sorghum,kgN/ha,KGZ,1.512942
p008,Sorghum production,sorghum,kgN/ha,KEN,7.4133644
p008,Sorghum production,sorghum,kgN/ha,PRK,8.4543743
p008,Sorghum production,sorghum,kgN/ha,KOR,276.91498
p008,Sorghum production,sorghum,kgN/ha,LVA,0.88818252
p008,Sorghum production,sorghum,kgN/ha,LAO,1.2367879
p008,Sorghum production,sorghum,kgN/ha,LBN,53.317776
p008,Sorghum production,sorghum,kgN/ha,LSO,2.5052722
p008,Sorghum production,sorghum,kgN/ha,MDG,0.15893504
p008,Sorghum production,sorghum,kgN/ha,MWI,12
p008,Sorghum production,sorghum,kgN/ha,MLI,0.39948979
p008,Sorghum production,sorghum,kgN/ha,MRT,0.18481691
p008,Sorghum production,sorghum,kgN/ha,MEX,60.943176
p008,Sorghum production,sorghum,kgN/ha,MNG,0.38668823
p008,Sorghum production,sorghum,kgN/ha,MAR,11.999996
p008,Sorghum production,sorghum,kgN/ha,MOZ,0.26571161
p008,Sorghum production,sorghum,kgN/ha,MDA,1.5681382
p008,Sorghum production,sorghum,kgN/ha,NAM,0.42545831
p008,Sorghum production,sorghum,kgN/ha,NPL,2.4496524
p008,Sorghum production,sorghum,kgN/ha,MKD,38.612156
p008,Sorghum production,sorghum,kgN/ha,NIC,22.431614
p008,Sorghum production,sorghum,kgN/ha,NER,0.094646476
p008,Sorghum production,sorghum,kgN/ha,NGA,1.3999984
p008,Sorghum production,sorghum,kgN/ha,PAK,27.234837
p008,Sorghum production,sorghum,kgN/ha,PAN,39.117863
p008,Sorghum production,sorghum,kgN/ha,PNG,1.1869109
p008,Sorghum production,sorghum,kgN/ha,PRY,35.999996
p008,Sorghum production,sorghum,kgN/ha,PER,44.312828
p008,Sorghum production,sorghum,kgN/ha,POL,58.326195
p008,Sorghum production,sorghum,kgN/ha,PRT,54.930546
p008,Sorghum production,sorghum,kgN/ha,GNB,0.32456359
p008,Sorghum production,sorghum,kgN/ha,ERI,0.50638455
p008,Sorghum production,sorghum,kgN/ha,ZWE,2.5256815
p008,Sorghum production,sorghum,kgN/ha,ROM,23.359165
p008,Sorghum production,sorghum,kgN/ha,RWA,0.028424194
p008,Sorghum production,sorghum,kgN/ha,RUS,11.752162
p008,Sorghum production,sorghum,kgN/ha,SRM,43.214634
p008,Sorghum production,sorghum,kgN/ha,SAU,56.384079
p008,Sorghum production,sorghum,kgN/ha,SEN,3.0699854
p008,Sorghum production,sorghum,kgN/ha,SLE,0.10726362
p008,Sorghum production,sorghum,kgN/ha,SVN,136.37184
p008,Sorghum production,sorghum,kgN/ha,SVK,61.132587
p008,Sorghum production,sorghum,kgN/ha,SOM,0.013924106
p008,Sorghum production,sorghum,kgN/ha,ZAF,43.212132
p008,Sorghum production,sorghum,kgN/ha,ESP,60.503597
p008,Sorghum production,sorghum,kgN/ha,TJK,1.8455927
p008,Sorghum production,sorghum,kgN/ha,SWZ,1.3696289
p008,Sorghum production,sorghum,kgN/ha,CHE,114.15638
p008,Sorghum production,sorghum,kgN/ha,SYR,17.992437
p008,Sorghum production,sorghum,kgN/ha,TKM,6.4064789
p008,Sorghum production,sorghum,kgN/ha,TZA,0.14067993
p008,Sorghum production,sorghum,kgN/ha,THA,20.461571
p008,Sorghum production,sorghum,kgN/ha,TGO,1.4035389
p008,Sorghum production,sorghum,kgN/ha,OMN,22.794106
p008,Sorghum production,sorghum,kgN/ha,TUN,5.5181828
p008,Sorghum production,sorghum,kgN/ha,TUR,85.364532
p008,Sorghum production,sorghum,kgN/ha,UGA,0.17296226
p008,Sorghum production,sorghum,kgN/ha,UKR,2.5268323
p008,Sorghum production,sorghum,kgN/ha,USA,83.986046
p008,Sorghum production,sorghum,kgN/ha,BFA,1.4155642
p008,Sorghum production,sorghum,kgN/ha,URY,56.186726
p008,Sorghum production,sorghum,kgN/ha,UZB,18.01141
p008,Sorghum production,sorghum,kgN/ha,VEN,88.790474
p008,Sorghum production,sorghum,kgN/ha,VNM,26.146244
p008,Sorghum production,sorghum,kgN/ha,ETH,0.72013456
p008,Sorghum production,sorghum,kgN/ha,YEM,2.4802833
p008,Sorghum production,sorghum,kgN/ha,ZAR,0.034796908
p008,Sorghum production,sorghum,kgN/ha,ZMB,0.52172142
p008,Sorghum production,sorghum,kgN/ha,SDN,1.2659224
p009,"Cereals production, Other",cerealnes,kgN/ha,ARM,2.3421507
p009,"Cereals production, Other",cerealnes,kgN/ha,DZA,12.125886
p009,"Cereals production, Other",cerealnes,kgN/ha,ARG,19.435797
p009,"Cereals production, Other",cerealnes,kgN/ha,BGD,16.301201
p009,"Cereals production, Other",cerealnes,kgN/ha,BOL,0.46332309
p009,"Cereals production, Other",cerealnes,kgN/ha,BWA,5.0244651
p009,"Cereals production, Other",cerealnes,kgN/ha,BRA,34.150517
p009,"Cereals production, Other",cerealnes,kgN/ha,BGR,94.000153
p009,"Cereals production, Other",cerealnes,kgN/ha,MMR,3.6714709
p009,"Cereals production, Other",cerealnes,kgN/ha,CMR,1.2788546
p009,"Cereals production, Other",cerealnes,kgN/ha,CAF,0.074652262
p009,"Cereals production, Other",cerealnes,kgN/ha,TCD,0.45605132
p009,"Cereals production, Other",cerealnes,kgN/ha,CHL,68.678246
p009,"Cereals production, Other",cerealnes,kgN/ha,CHN,14.119073
p009,"Cereals production, Other",cerealnes,kgN/ha,CZE,41.563347
p009,"Cereals production, Other",cerealnes,kgN/ha,AZE,5.9912415
p009,"Cereals production, Other",cerealnes,kgN/ha,BEN,7.2151394
p009,"Cereals production, Other",cerealnes,kgN/ha,BLR,46.999996
p009,"Cereals production, Other",cerealnes,kgN/ha,ECU,9.1802177
p009,"Cereals production, Other",cerealnes,kgN/ha,GEO,4.6396689
p009,"Cereals production, Other",cerealnes,kgN/ha,GMB,2.2859569
p009,"Cereals production, Other",cerealnes,kgN/ha,DEU,26.146162
p009,"Cereals production, Other",cerealnes,kgN/ha,GHA,0.87641472
p009,"Cereals production, Other",cerealnes,kgN/ha,GRC,35.72485
p009,"Cereals production, Other",cerealnes,kgN/ha,GIN,0.21812578
p009,"Cereals production, Other",cerealnes,kgN/ha,HUN,26.994438
p009,"Cereals production, Other",cerealnes,kgN/ha,IND,8.2231007
p009,"Cereals production, Other",cerealnes,kgN/ha,ISR,56.214409
p009,"Cereals production, Other",cerealnes,kgN/ha,ITA,37.957764
p009,"Cereals production, Other",cerealnes,kgN/ha,CIV,1.3457677
p009,"Cereals production, Other",cerealnes,kgN/ha,KAZ,2.022676
p009,"Cereals production, Other",cerealnes,kgN/ha,KGZ,2.9044526
p009,"Cereals production, Other",cerealnes,kgN/ha,PRK,16.230188
p009,"Cereals production, Other",cerealnes,kgN/ha,KOR,276.91501
